468,765,671,637,140,459,968,48,507,76,95,784,329,316,374,480,9,849,973,957,274,190,250,823,832,607,266,445,368,410,723,488,991,265,621,518,479,313,318,485,800,947,973,631,855,380,252,582,736,719,816,268,1010,643,85,205,755,639,552,86,279,85,387,413,53,669
1017,399,799,288,382,106,318,198,996,588,534,1016,823,404,822,626,329,187,317,275,602,200,255,428,495,838,968,141,424,29,791,994,267,511,262,65,581,866,665,927,284,843,211,490,1,1017,815,761,368,41,824,710,924,14,856,111,126,811,577,941,549,153,466,453,248,175
876,329,743,340,34,519,579,853,946,524,264,423,227,49,645,615,274,145,945,856,514,1004,493,76,307,186,774,1018,254,773,8,528,767,141,263,756,897,313,869,884,333,589,185,816,680,937,842,293,277,274,684,508,843,314,546,364,129,724,62,522,43,409,693,783,738,214
958,419,787,842,37,155,59,813,622,1000,934,957,196,157,244,954,862,67,824,160,704,938,130,693,315,988,517,805,647,633,698,507,721,42,803,779,518,460,9,283,743,213,957,538,173,727,935,793,938,726,1007,548,249,932,570,549,435,362,942,386,429,460,558,203,178,956
984,448,545,387,790,126,207,89,912,371,952,70,452,303,564,836,873,720,153,415,168,683,122,884,756,415,702,120,235,814,967,466,589,172,478,296,915,603,376,167,939,695,409,859,909,286,102,1003,705,737,440,561,994,405,546,40,641,717,783,666,987,268,936,186,536,378
697,650,723,71,951,65,731,960,308,281,834,981,729,315,388,12,685,163,589,834,24,801,558,516,524,539,201,686,542,390,17,581,599,78,557,60,971,306,324,209,410,80,455,764,61,405,1016,647,920,897,757,687,690,628,335,343,264,952,455,768,599,6,47,998,973,62
878,471,139,889,3,415,890,667,106,234,363,905,901,1019,644,615,313,654,1010,80,680,680,319,663,369,994,421,791,603,277,992,949,821,304,996,185,284,656,185,130,977,49,693,780,546,778,571,364,1018,28,149,668,861,912,701,663,629,607,799,611,220,301,744,682,893,78
453,348,13,200,984,753,576,856,537,874,481,123,907,961,938,425,449,424,81,502,161,638,806,555,91,923,596,893,9,347,235,505,662,890,755,1005,785,766,294,540,875,19,755,817,361,959,570,601,1011,510,789,134,167,811,211,525,172,301,858,407,733,162,160,814,730,196
925,946,47,18,421,990,455,181,879,799,316,0,164,487,939,782,562,733,38,224,162,614,197,586,689,887,14,547,707,937,1007,1006,16,25,300,196,508,84,591,495,324,912,435,70,390,88,619,347,783,548,577,847,532,906,329,108,733,242,964,611,566,152,656,170,253,654
113,414,409,263,332,365,332,182,24,727,20,407,629,276,705,440,926,878,159,406,98,572,522,658,208,434,690,245,157,912,818,287,245,748,530,650,762,143,646,304,309,420,442,953,942,609,699,1011,589,374,260,249,320,992,1010,62,633,478,127,935,388,905,116,368,542,100
876,462,927,674,159,136,633,118,550,908,952,871,760,616,682,399,928,380,784,541,69,470,50,1019,166,378,69,652,439,89,185,470,839,146,510,537,128,281,1018,613,737,997,439,773,553,419,433,926,343,842,606,705,499,450,681,675,309,337,898,204,27,684,950,739,402,961
537,454,290,840,848,376,429,51,356,600,988,504,955,923,468,22,67,735,29,774,106,328,847,353,647,75,383,602,32,391,86,763,948,119,874,384,928,329,388,676,743,287,478,220,430,702,308,125,528,746,146,290,334,46,854,910,475,532,151,909,343,544,686,584,237,638
242,949,156,944,1018,582,501,228,471,98,257,769,324,661,661,761,100,71,134,768,552,52,398,872,399,773,922,768,968,769,132,296,645,1018,181,425,926,372,456,954,762,364,612,972,665,656,888,268,245,983,887,415,948,723,383,778,480,633,424,27,346,609,33,759,581,281
938,532,879,407,912,734,441,586,495,653,740,740,692,368,49,846,612,387,764,312,854,262,217,597,919,606,678,694,245,294,437,784,30,714,52,470,873,458,727,543,59,369,951,86,982,362,706,480,821,155,131,996,575,324,883,253,961,50,824,369,528,32,229,164,226,307
944,913,57,523,336,174,188,956,145,957,382,754,702,774,499,528,61,453,894,400,695,812,194,729,420,745,434,309,697,797,754,320,496,441,751,377,414,29,894,616,222,336,197,321,478,621,796,560,9,660,371,458,820,661,505,1,736,140,604,628,52,619,387,824,596,333
87,550,763,138,712,506,432,472,461,175,1014,380,782,263,76,667,905,171,209,918,872,217,869,161,921,906,990,606,609,55,168,23,584,429,939,251,102,828,239,989,990,817,112,637,175,685,342,171,872,764,465,83,971,173,920,883,462,915,24,815,231,396,996,167,869,28
15,624,247,126,383,179,276,479,345,704,121,946,342,380,386,916,70,367,259,1011,987,91,16,657,176,391,383,651,781,376,239,797,893,951,1008,724,902,371,826,611,953,12,815,968,390,974,806,143,921,749,774,566,503,1010,168,375,227,942,80,628,295,384,188,463,134,473
659,989,545,723,486,614,391,168,143,583,161,304,540,140,716,941,655,378,10,984,1006,145,393,988,916,973,366,562,261,889,300,82,589,401,257,10,195,618,809,345,537,54,154,107,171,303,941,451,514,998,530,44,223,451,388,684,219,710,785,466,397,878,424,686,616,428
581,576,744,556,507,805,223,766,450,797,87,670,413,330,770,193,55,911,204,352,304,705,343,419,842,896,183,151,446,160,87,934,998,893,928,988,279,774,401,663,168,166,228,93,688,573,929,162,613,0,707,491,69,318,161,576,998,341,147,739,820,36,884,66,272,518
173,34,627,518,748,106,498,494,162,163,398,844,776,762,821,905,745,507,485,568,1001,416,166,400,838,917,517,50,774,859,761,737,321,881,882,73,183,967,135,844,716,284,424,375,286,233,99,28,664,936,296,289,791,821,895,858,982,363,715,303,154,561,770,433,860,599
601,412,185,59,688,383,705,423,151,444,14,911,436,794,35,183,176,467,782,61,387,327,1015,494,758,974,986,775,812,630,270,716,341,709,693,885,111,164,88,958,817,404,841,267,451,142,115,592,572,354,415,211,823,282,36,333,820,875,941,253,859,805,291,287,49,401
296,128,238,305,674,661,14,105,832,62,135,737,775,854,889,43,42,277,141,252,346,524,78,200,327,152,676,318,10,124,392,1008,370,865,755,317,32,1016,761,41,893,225,469,106,776,729,68,714,969,615,431,594,24,1009,237,299,13,896,393,1001,118,648,691,422,249,820
291,960,554,153,40,443,298,1008,487,574,114,544,455,924,1020,613,247,969,62,95,257,52,351,209,499,453,754,108,870,55,938,627,1019,158,349,603,157,1012,415,243,369,142,191,991,867,744,548,64,423,27,423,132,464,847,585,428,897,638,83,400,989,59,590,783,42,665
8,961,491,155,224,852,51,411,540,470,558,874,383,46,191,132,736,897,273,258,508,1012,281,680,843,35,737,744,585,377,755,609,402,475,385,560,705,233,976,755,858,773,173,1020,181,520,67,872,1019,109,288,435,635,267,306,30,815,289,395,14,769,206,121,966,719,143
627,418,99,119,102,572,208,563,693,924,752,749,432,159,734,346,612,131,832,154,842,737,306,719,528,849,342,925,440,738,553,446,257,40,886,965,853,583,838,1,757,557,707,54,654,118,707,613,194,844,864,713,566,903,554,488,42,663,574,232,596,9,887,859,558,592
311,276,634,976,356,646,786,662,526,745,935,786,24,694,804,809,523,465,174,216,1,452,120,122,423,978,316,90,306,436,122,676,640,954,668,336,857,172,848,370,109,180,232,190,644,817,970,741,848,360,876,930,486,679,363,531,547,857,563,188,585,601,594,109,106,106
814,366,957,118,138,641,728,816,848,677,241,451,104,476,693,599,609,913,124,712,980,886,702,596,647,967,890,750,657,469,572,1001,775,163,12,338,0,597,187,681,813,543,501,858,313,85,894,403,507,530,439,92,119,464,863,460,794,997,95,405,628,678,443,1007,841,344
969,737,652,174,488,421,596,227,722,932,304,115,1001,218,95,254,402,709,885,109,1004,27,455,255,94,218,224,18,334,648,15,296,403,910,1016,273,627,959,966,969,813,896,996,448,287,597,24,252,500,468,529,449,931,877,855,576,675,540,617,449,317,555,452,738,164,35
101,600,993,982,285,187,663,929,923,585,201,645,867,110,395,493,630,120,926,670,455,471,449,268,963,476,298,329,994,849,333,525,999,730,30,137,424,559,560,576,140,426,403,621,221,186,7,71,388,597,581,1,111,877,663,576,873,312,525,381,916,512,935,748,646,46
232,335,155,505,55,551,734,732,555,854,524,1010,83,731,702,330,346,53,657,636,532,226,523,502,846,824,471,560,21,539,182,44,89,340,227,156,582,762,362,532,795,376,386,995,883,941,635,596,958,925,854,61,708,725,515,1009,516,251,176,817,913,912,212,860,700,340
869,128,461,134,113,407,335,510,327,132,645,708,877,341,644,829,367,887,366,457,148,589,818,312,183,460,713,135,778,436,657,810,668,490,478,613,923,149,511,179,576,991,191,375,986,163,852,643,362,562,565,1,532,615,550,240,763,516,300,29,354,515,280,653,224,486
261,369,175,834,344,813,829,838,912,792,487,192,275,113,923,759,718,704,868,35,803,941,870,346,61,679,752,914,334,804,709,226,551,316,153,613,843,709,123,761,203,992,955,309,465,540,498,492,826,187,638,847,1012,141,922,362,27,710,906,475,635,242,357,910,198,859
794,500,235,423,294,551,872,103,344,726,393,373,142,518,666,550,134,706,160,290,227,108,571,205,476,309,489,930,507,665,916,1016,184,112,1009,221,665,988,200,312,318,780,513,679,1001,229,356,191,31,1012,516,127,825,456,349,673,721,769,318,336,754,28,79,486,223,587
521,347,796,944,690,586,93,306,748,225,959,932,298,150,165,662,270,188,891,85,185,732,428,408,325,809,96,998,37,311,488,598,551,68,877,627,996,112,910,128,87,190,116,766,670,466,422,14,113,437,821,824,863,1017,315,336,76,667,100,527,1014,898,858,753,236,917
925,325,788,6,901,311,700,136,209,707,526,878,825,1010,96,293,73,847,154,16,965,695,754,563,496,545,721,758,524,336,893,771,466,130,867,81,658,619,162,70,758,221,892,260,773,556,69,298,70,450,170,166,274,220,159,920,967,890,234,214,807,653,707,374,305,859
839,868,421,704,685,523,668,914,39,510,367,765,107,769,741,428,526,806,957,384,648,497,860,595,33,569,841,525,412,912,670,481,737,404,884,965,733,712,277,927,121,497,604,785,227,460,901,849,455,407,484,129,99,427,559,45,869,824,832,16,777,923,633,533,76,360
972,848,952,521,119,123,808,191,398,631,912,469,875,306,971,349,281,496,682,852,956,1004,852,1002,54,553,696,56,402,412,671,97,958,30,155,170,77,213,514,556,294,804,332,868,985,522,23,253,916,821,696,44,427,974,317,883,935,385,22,574,694,244,987,400,139,58
313,136,475,690,248,122,796,663,20,483,613,105,333,665,923,658,267,176,976,399,650,610,182,410,650,429,565,637,344,350,229,69,621,108,71,216,536,964,876,661,595,592,484,21,159,422,651,938,975,737,913,199,904,725,463,216,74,130,629,853,926,741,827,411,653,95
772,534,584,450,256,691,11,418,967,868,824,144,983,298,861,168,399,202,553,822,555,834,341,34,579,748,256,904,409,541,339,1010,723,100,1005,836,48,195,829,360,949,175,640,729,800,834,424,695,711,363,282,504,4,845,100,543,645,192,564,712,653,752,777,1002,551,875
318,386,320,121,600,629,659,747,644,221,851,243,892,347,997,986,814,560,302,1018,991,161,205,910,1013,375,387,578,41,754,829,824,690,133,240,687,656,836,961,141,439,179,754,19,842,935,27,85,277,525,372,575,699,963,382,929,691,427,853,542,954,41,763,962,595,551
653,899,919,149,946,648,916,427,110,293,324,975,444,919,821,636,790,46,33,678,465,267,776,37,642,242,899,678,1005,330,475,620,445,29,828,223,598,484,307,651,972,617,233,82,268,175,788,31,709,589,71,940,491,400,525,20,74,855,732,527,889,95,463,700,234,266
95,576,522,26,485,30,652,407,755,276,747,693,259,343,354,176,807,613,868,432,876,411,292,660,605,765,529,20,30,646,970,478,297,37,352,61,346,830,826,723,1002,729,388,588,430,675,928,173,894,360,897,773,72,276,648,720,910,921,23,610,989,983,895,599,302,770
125,116,868,111,526,485,305,461,1018,898,7,914,425,101,386,556,119,921,949,681,603,929,411,896,137,923,654,623,292,312,164,198,960,711,310,349,968,27,605,256,602,882,910,449,786,73,421,104,363,819,794,870,315,534,341,240,85,176,84,465,405,844,780,786,774,760
67,737,797,815,379,217,986,834,905,512,57,668,223,128,405,1002,715,488,653,150,476,968,905,977,146,604,886,648,647,855,566,791,660,335,746,599,386,462,723,3,755,641,13,826,454,858,703,779,972,655,909,272,457,31,426,224,549,161,327,368,562,741,658,212,119,374
177,427,489,711,845,550,782,797,185,657,981,378,492,627,843,950,834,41,491,851,119,710,624,272,129,374,644,366,278,578,903,836,947,656,117,816,457,127,491,915,966,334,946,863,160,881,184,393,300,804,401,309,235,329,923,786,385,810,309,205,404,155,477,751,513,150
22,681,692,300,126,884,124,440,104,991,655,346,746,592,198,286,443,416,925,691,156,857,523,479,251,122,760,252,887,140,954,839,194,768,831,691,521,298,40,351,652,508,770,329,411,444,827,167,190,976,436,715,16,270,809,927,708,510,652,283,250,56,810,582,911,153
1007,339,842,71,974,526,199,541,473,144,195,117,185,315,464,440,541,786,183,831,470,259,634,432,696,125,536,642,552,923,453,679,246,186,111,647,325,548,110,748,538,342,126,463,220,9,737,504,128,795,973,371,540,504,440,282,369,740,246,30,914,92,304,699,805,488
209,276,137,621,987,180,235,600,403,274,355,540,464,929,719,454,30,927,370,95,184,248,709,353,879,511,965,177,79,899,989,72,176,40,846,722,871,504,503,301,810,166,34,283,635,364,176,969,447,74,381,991,165,249,148,273,771,460,91,160,182,20,427,873,758,112
362,843,98,93,303,431,145,919,20,499,609,154,203,176,954,289,605,834,760,986,246,12,52,332,854,554,133,746,947,233,585,762,983,330,656,419,735,515,344,720,190,796,454,729,88,783,0,612,266,633,403,373,6,823,338,848,466,978,365,293,784,796,108,386,924,422
976,766,632,58,768,323,91,357,580,540,976,516,806,140,387,214,488,465,19,77,582,138,498,541,776,64,67,582,805,622,939,589,653,579,915,108,134,951,529,979,766,211,946,140,527,796,47,475,954,398,966,693,962,587,215,490,509,298,938,314,211,88,527,745,887,473
491,600,194,584,123,683,155,992,5,445,157,999,321,166,39,326,514,633,39,29,459,224,631,489,337,117,684,141,271,923,582,756,277,206,448,457,710,7,58,722,802,685,556,412,172,737,696,890,959,70,573,626,10,437,220,274,237,196,140,436,844,5,445,474,666,581
907,876,152,337,486,428,381,655,823,394,275,552,5,988,692,895,1006,239,77,194,34,180,967,1002,769,116,861,50,591,843,312,277,883,478,949,41,113,754,828,99,991,745,27,162,591,723,282,551,232,197,589,824,763,401,998,656,683,689,203,959,355,222,781,527,22,722
832,738,122,347,679,983,647,227,564,210,697,788,477,501,811,349,418,531,775,601,713,977,642,881,628,353,286,552,670,876,504,876,642,653,707,395,510,806,422,781,796,419,634,419,721,673,215,150,158,336,586,969,395,356,754,956,8,497,795,594,32,979,681,835,840,1010
345,164,570,575,365,414,83,126,582,183,564,497,170,847,349,127,568,638,86,927,726,81,937,230,605,867,227,760,14,710,477,17,799,457,101,208,660,774,443,304,594,124,689,414,533,579,17,507,513,791,713,518,376,579,609,954,182,394,468,44,59,144,694,583,975,74
118,215,183,762,484,79,289,137,981,588,364,1011,934,813,462,347,80,5,822,719,697,974,980,34,859,657,565,928,846,837,614,949,835,932,645,193,755,407,3,692,836,645,619,484,302,993,985,17,355,399,906,248,944,902,170,135,161,612,80,478,86,38,5,940,347,565
520,296,693,331,213,849,534,612,492,1010,252,38,789,1016,11,653,411,207,1005,799,777,856,322,4,160,1002,40,337,525,820,109,7,754,552,451,327,287,532,442,106,759,583,456,144,185,723,354,253,784,375,419,52,665,551,272,938,257,276,733,621,495,400,783,1020,993,372
805,955,458,380,448,386,843,426,484,569,533,111,536,117,299,90,227,949,812,379,501,395,641,23,358,441,658,789,560,387,604,706,199,515,712,36,165,628,853,573,88,495,955,631,294,909,338,1009,652,983,147,431,728,1010,332,405,822,621,163,523,1009,8,336,745,910,82
832,557,699,440,120,271,385,338,386,769,874,891,584,67,995,90,606,467,361,864,81,594,715,78,911,68,125,723,21,643,556,770,93,526,556,779,329,882,817,116,209,373,505,877,448,112,762,300,965,1018,207,384,200,366,434,430,810,759,581,15,933,344,312,873,455,604
429,539,85,619,261,562,622,499,866,840,1010,309,438,335,105,946,14,99,586,377,876,379,313,769,1003,576,702,512,987,417,1003,639,685,996,66,87,840,340,688,735,513,668,907,369,384,381,435,944,869,415,384,801,58,139,806,89,206,966,3,1003,967,805,42,314,518,290
233,913,776,953,360,485,818,701,297,843,902,381,226,562,557,761,857,801,652,929,780,335,969,165,66,226,529,80,39,954,524,349,135,234,158,700,272,13,450,771,185,283,918,2,443,269,18,767,680,64,646,383,760,903,110,589,23,816,33,277,776,348,289,275,444,440
109,915,57,472,94,357,1006,995,488,366,859,581,911,624,533,1007,395,719,969,406,415,719,861,756,104,336,923,220,699,904,527,683,708,364,203,34,429,61,992,923,84,92,341,992,930,860,743,360,801,473,223,377,178,419,108,506,946,371,628,611,128,595,629,961,782,342
569,716,848,283,505,564,470,898,243,645,118,175,596,28,668,929,95,883,392,334,293,788,860,372,663,1003,750,505,373,935,870,375,546,209,794,323,867,1002,99,608,925,72,158,473,789,956,265,113,950,240,94,933,906,770,406,704,22,620,454,684,704,521,759,618,9,551
776,737,141,775,948,922,887,26,220,105,829,831,226,205,841,862,868,353,791,205,443,808,888,439,318,376,612,69,362,342,452,600,29,632,816,126,684,705,734,385,825,355,79,437,874,215,580,591,769,1007,232,152,731,255,863,665,777,52,352,626,554,406,873,522,694,524
826,558,308,260,21,447,690,916,621,191,340,731,991,438,964,850,835,627,452,247,828,217,537,7,420,314,83,445,90,794,414,375,434,877,898,327,622,259,709,408,644,969,652,535,522,164,195,10,795,445,549,726,24,846,715,10,446,715,652,671,825,825,881,585,6,439
27,257,510,872,915,454,679,803,354,895,523,449,537,699,596,932,1013,441,71,78,216,645,23,285,464,590,450,686,811,512,1009,423,548,424,988,584,164,949,580,101,985,129,204,1016,941,719,162,395,963,663,399,358,332,743,6,801,753,154,159,42,993,14,195,787,981,90
625,807,388,639,340,953,943,836,780,553,720,885,917,173,544,617,725,947,899,343,571,935,71,125,120,452,301,166,812,222,1013,472,251,755,893,836,864,903,163,327,501,220,842,988,365,849,165,900,242,312,470,23,982,638,685,684,285,394,85,321,622,444,88,220,525,116
387,836,473,306,710,513,864,450,1013,630,425,124,339,355,262,929,392,584,714,673,789,89,534,463,959,71,942,259,64,6,787,187,209,457,248,62,778,487,174,709,545,815,931,813,216,745,821,243,278,880,690,2,336,675,47,811,301,536,412,293,753,196,108,606,104,409
490,984,862,616,878,884,458,132,717,928,260,44,190,427,257,861,631,455,866,868,642,399,275,416,499,1019,461,681,454,199,157,757,581,371,774,96,774,269,942,281,366,453,50,173,662,745,800,720,993,15,620,500,213,751,608,704,489,742,189,552,352,308,325,748,114,287
97,879,199,290,158,630,80,408,467,410,6,776,825,307,85,133,879,49,754,507,448,955,108,807,622,377,542,229,497,912,447,802,381,154,332,905,642,371,891,1017,805,261,529,519,965,544,766,1004,1004,1009,958,717,1015,250,420,22,996,454,255,737,367,836,168,561,348,236
70,146,278,509,550,404,30,892,155,694,778,326,692,1,726,939,737,539,473,844,646,816,137,183,429,742,907,224,768,607,147,598,391,495,418,947,807,948,151,830,905,996,1009,830,170,620,465,178,15,527,26,512,280,114,561,761,46,737,309,785,733,772,312,418,352,995
1015,180,307,728,668,856,782,92,443,336,94,555,484,984,383,327,557,561,524,41,220,100,756,791,554,899,781,754,778,378,869,560,603,439,88,155,398,361,959,57,110,780,897,163,30,793,730,602,449,305,836,279,703,5,235,552,97,183,953,907,521,643,595,633,546,109
860,439,454,31,136,999,869,932,141,248,308,685,368,194,850,668,8,635,617,874,313,668,456,45,746,12,443,100,490,519,788,990,717,685,946,813,61,326,339,55,522,231,242,259,446,458,727,800,961,363,885,741,713,430,592,745,202,785,229,353,122,464,449,147,376,456
590,490,998,778,803,1005,833,181,942,541,145,438,170,888,693,85,493,791,960,1005,24,803,489,662,764,318,870,221,505,177,268,359,893,634,626,325,620,367,848,696,579,473,183,705,885,275,95,617,804,547,628,889,293,183,562,788,309,326,197,888,330,649,894,315,677,162
40,95,205,9,321,432,381,326,834,903,843,33,390,840,577,257,157,452,120,185,28,920,858,486,653,935,886,654,896,62,188,951,925,871,324,378,970,55,26,647,321,995,629,663,127,370,580,250,930,264,854,101,564,416,332,669,1009,940,994,310,110,660,195,456,382,224
409,464,813,334,367,336,219,357,85,289,570,1014,174,249,589,256,779,548,668,310,901,770,369,307,640,786,544,650,167,129,776,396,80,989,1007,228,347,939,368,860,685,446,728,255,635,54,913,616,399,953,230,652,489,745,890,452,546,256,112,332,88,394,304,829,478,828
